home_score,home_wins,home_losses,home_fgm,home_fga,home_3pm,home_3pa,home_ftm,home_fta,home_oreb,home_dreb,home_treb,home_ast,home_blk,home_to,home_pf,home_poss,away_score,away_wins,away_losses,away_fgm,away_fga,away_3pm,away_3pa,away_ftm,away_fta,away_oreb,away_dreb,away_treb,away_ast,away_blk,away_to,away_pf,away_poss,winner
73,18,4,26,56,8,20,13,19,13,26,3,17,4,11,15,51,62,10,12,21,55,5,19,14,21,12,27,3,12,5,14,17,50,home
78,6,2,26,61,8,26,18,27,11,25,3,13,6,13,20,57,74,5,6,27,63,9,24,12,18,14,29,5,14,3,15,17,57,home
73,19,9,26,56,7,18,15,23,10,25,4,13,3,13,21,55,74,18,10,27,57,7,21,13,19,10,25,3,12,4,14,20,59,home
76,13,5,28,59,8,20,13,17,12,24,3,13,4,10,18,54,79,13,5,28,61,6,19,16,24,12,26,3,17,6,12,16,57,away
80,12,18,29,60,8,20,14,21,12,26,3,18,4,13,16,59,69,15,15,24,57,8,22,13,17,10,23,3,14,4,12,19,53,home
84,5,3,27,63,12,29,19,25,12,29,6,14,3,12,25,57,65,3,5,24,55,8,23,9,14,9,24,2,14,2,13,20,54,away
65,8,20,23,57,6,19,13,19,10,25,3,13,3,14,20,54,68,9,19,24,59,9,24,12,15,9,24,4,12,4,12,19,54,home
79,5,2,27,63,10,25,14,21,12,28,3,15,3,12,18,57,66,4,6,24,54,8,22,10,14,9,23,2,14,1,13,19,53,home
76,22,10,27,58,5,15,17,25,12,27,2,13,5,13,19,56,73,19,14,25,55,6,20,16,23,10,27,3,13,6,14,19,56,home
69,3,6,23,58,7,22,16,22,11,26,4,11,7,17,18,56,70,3,4,26,56,7,20,12,16,9,21,3,13,4,14,19,58,home
78,2,8,26,57,8,23,18,23,8,24,3,15,2,17,23,61,63,2,7,24,56,5,14,11,17,10,22,3,15,3,14,18,54,home
91,5,2,30,71,11,35,20,26,14,31,4,12,3,10,18,60,78,3,2,27,60,9,25,16,23,12,25,3,17,5,11,18,55,home
74,8,4,27,57,8,21,13,20,9,24,2,13,4,14,18,58,74,4,6,27,61,11,28,9,14,8,27,3,15,2,11,18,59,away
66,15,13,22,54,5,17,16,24,12,25,3,12,4,13,18,49,67,13,15,25,56,6,17,11,16,10,23,2,13,5,13,15,54,home
70,16,10,23,52,9,24,14,21,8,25,3,14,4,13,21,53,70,13,14,25,56,4,14,16,22,11,23,3,12,4,12,18,52,away
90,2,0,32,64,9,22,18,27,15,26,3,18,6,11,17,58,83,2,0,33,70,11,35,7,12,12,25,3,21,3,10,16,63,home
82,5,3,27,58,9,22,19,25,10,27,3,17,1,10,18,55,83,4,1,30,61,11,26,12,17,11,24,2,16,5,10,17,58,home
75,1,3,21,57,9,25,25,31,10,23,3,10,2,13,22,52,65,0,3,24,62,8,24,8,17,9,26,2,12,1,15,21,60,home
74,11,13,27,64,8,23,12,17,12,25,2,15,4,13,19,58,78,17,9,28,59,8,23,13,19,13,25,3,16,3,15,18,59,home
77,7,3,27,56,7,17,16,24,11,25,4,15,4,15,19,58,76,4,7,27,60,9,24,13,21,11,23,4,16,2,15,21,60,home
64,3,10,23,56,6,19,11,16,9,25,2,14,3,14,18,55,94,10,3,33,71,11,29,16,24,14,24,4,19,4,13,23,66,home
71,4,25,25,57,6,17,14,21,10,24,3,14,2,12,18,54,70,10,20,24,55,8,21,13,19,7,25,2,12,4,12,18,56,home
72,13,1,26,55,8,19,11,15,8,26,3,14,4,9,15,53,85,12,3,31,65,8,20,16,22,13,31,3,18,5,13,16,62,home
77,13,17,26,61,9,23,16,22,10,25,3,14,6,13,21,58,70,19,11,24,55,7,20,14,20,9,24,3,14,3,12,17,54,away
72,25,9,26,58,8,21,12,19,12,25,3,14,4,11,16,52,79,22,10,27,55,9,22,16,22,7,25,3,15,3,12,16,58,home
74,2,4,24,54,7,20,20,27,8,27,4,12,3,16,21,58,82,2,4,28,60,8,25,19,25,9,26,2,14,4,15,19,62,away
75,24,6,27,60,7,20,14,19,12,26,3,15,4,10,16,54,74,17,15,25,57,9,23,16,21,9,25,3,14,4,12,17,55,home
70,8,16,25,59,8,22,14,20,11,23,4,13,3,14,21,56,81,19,5,28,57,9,23,15,21,11,26,3,15,3,12,18,57,away
81,3,1,28,58,9,21,17,21,11,28,5,17,5,11,22,56,88,4,0,31,66,9,23,18,21,13,28,4,18,5,7,17,56,away
82,12,8,29,60,10,26,15,20,10,27,3,15,4,13,19,61,80,12,9,27,56,9,23,16,21,7,26,2,15,4,13,18,59,home
74,5,2,27,57,8,22,12,18,9,23,2,12,4,13,17,58,71,4,2,26,55,7,20,14,21,8,26,3,15,3,12,19,56,home
75,7,14,26,61,8,21,15,20,12,26,4,13,5,13,19,57,73,7,14,25,58,7,20,17,24,12,25,4,12,3,18,26,58,away
78,8,4,28,63,9,26,13,21,10,30,4,16,3,13,19,61,61,2,12,22,56,5,18,12,16,11,22,4,10,3,16,18,53,home
76,6,5,26,56,11,32,13,18,7,27,4,15,3,14,17,59,77,3,7,27,59,5,17,17,25,12,26,4,15,2,13,18,56,home
80,10,9,28,57,9,22,16,21,7,26,2,15,5,13,18,60,68,13,7,24,56,8,23,12,17,11,24,4,12,3,13,18,52,home
79,7,7,27,58,8,21,17,23,12,26,3,14,4,15,19,58,71,7,7,25,54,6,18,16,24,11,25,2,14,3,14,17,53,away
75,18,10,27,60,6,19,15,22,12,25,3,16,5,12,17,55,75,19,8,27,59,9,21,13,18,12,24,3,13,4,10,19,53,away
78,16,7,28,62,8,22,14,19,11,28,1,13,7,12,17,59,68,15,8,23,56,6,18,16,22,13,26,4,11,6,13,16,50,away
72,4,10,25,60,8,22,14,20,9,21,3,14,2,12,19,56,76,7,8,25,59,9,25,18,24,10,24,2,15,3,14,23,57,home
77,11,13,26,58,9,27,15,21,10,26,3,13,4,13,18,57,63,5,20,23,55,6,20,10,17,10,24,3,12,3,15,19,54,home
81,13,7,28,60,10,24,14,20,10,26,3,15,3,12,18,59,71,14,7,24,54,8,23,14,19,9,28,4,13,2,13,16,54,home
77,23,7,28,59,6,17,16,23,12,25,3,13,3,13,22,57,76,12,19,27,59,7,21,15,21,7,24,2,13,2,13,19,61,home
74,5,10,26,60,6,21,15,20,14,21,4,14,2,15,21,57,69,10,7,24,60,8,26,13,17,12,25,3,13,3,12,21,53,home
93,10,2,31,67,9,24,22,30,16,24,3,14,4,14,25,61,92,11,1,33,67,8,21,19,29,16,23,3,19,5,10,19,59,away
73,14,10,27,56,5,14,14,19,12,25,3,12,1,13,18,54,71,12,10,24,59,8,24,14,20,11,23,3,13,3,10,20,51,away
90,14,3,32,63,10,26,15,21,12,29,4,18,4,13,18,63,73,6,11,26,57,9,22,12,19,7,26,3,14,5,12,17,58,home
83,36,1,30,58,7,19,17,23,10,31,3,15,5,11,17,59,73,26,10,25,59,7,20,17,24,13,24,4,12,4,13,21,53,home
76,16,5,26,52,8,20,16,22,8,24,3,14,2,11,15,54,76,16,6,27,58,6,15,16,21,12,26,4,13,2,12,16,55,home
75,9,17,28,62,6,19,12,18,12,25,3,13,4,15,19,60,80,16,11,27,62,9,24,18,26,12,25,4,13,5,14,21,58,away
69,8,21,24,59,7,20,14,21,12,24,4,10,4,14,21,54,73,16,14,25,60,5,15,18,25,12,26,4,11,4,15,22,57,away
94,3,0,31,54,9,23,22,29,8,32,1,22,6,12,22,62,73,1,3,27,61,5,16,15,19,11,29,5,11,5,13,20,58,home
72,5,4,26,57,6,19,14,21,9,25,3,14,4,13,22,57,78,5,3,28,64,7,21,16,22,12,27,3,16,2,15,24,61,away
77,3,11,29,64,9,23,11,15,10,24,3,15,2,15,17,64,77,7,5,26,60,8,22,16,23,11,25,3,13,3,14,22,57,home
87,10,0,31,59,9,22,16,22,9,27,2,19,4,14,16,64,72,0,11,25,62,8,24,13,18,10,24,3,11,4,13,19,58,home
72,3,9,25,58,10,27,13,18,9,22,2,15,1,11,20,55,75,3,9,27,58,5,17,16,23,12,24,3,14,2,13,17,56,home
76,5,9,27,61,9,22,12,18,11,26,4,15,3,16,16,61,71,9,7,25,59,6,16,14,20,14,25,4,10,4,15,21,55,away
72,5,1,27,58,8,25,11,16,10,21,2,14,3,9,13,53,73,1,2,26,59,4,16,18,27,12,30,4,14,2,18,25,60,home
63,16,9,22,51,5,16,14,22,10,26,3,11,4,14,15,51,72,15,11,26,56,9,23,12,17,11,23,3,16,3,12,16,52,home
92,3,0,33,68,6,20,20,29,15,23,4,15,4,10,19,61,80,1,1,28,59,8,22,17,26,11,24,3,11,2,14,20,59,home
71,3,1,25,59,7,21,14,19,12,28,4,13,2,13,17,54,86,2,1,30,67,7,25,20,26,13,30,4,16,8,13,22,62,away
86,8,6,30,67,11,30,15,21,12,28,3,16,3,12,21,62,76,8,6,27,59,8,23,14,20,11,27,3,13,2,14,21,59,away
73,6,11,25,59,7,23,15,21,12,25,4,15,4,14,22,55,81,8,8,27,62,10,26,17,24,12,26,3,15,3,12,21,57,home
80,4,2,27,54,4,12,22,30,10,23,4,15,3,14,21,56,68,3,2,24,51,6,17,13,22,8,28,3,12,4,15,22,56,home
75,13,8,26,57,8,23,15,20,9,26,4,16,5,14,18,58,68,12,10,25,60,8,23,10,15,11,23,4,12,4,11,17,54,away
72,2,8,26,60,9,25,12,18,11,24,4,14,2,14,21,57,73,5,4,26,56,5,14,15,21,12,27,3,12,1,14,18,55,away
73,13,10,26,58,8,21,14,19,10,28,3,13,4,14,20,58,71,8,16,25,58,5,15,17,24,13,23,3,11,5,15,20,54,home
76,2,2,27,57,5,14,18,26,8,26,3,9,2,11,18,57,70,2,2,24,53,6,16,17,25,9,26,4,13,4,17,23,57,home
67,5,6,24,58,5,19,13,20,12,28,3,12,2,17,18,57,72,7,4,26,53,8,21,12,19,8,25,2,12,5,14,17,57,away
75,7,20,28,66,7,22,12,18,14,22,4,14,4,15,21,60,80,16,10,27,60,9,24,17,23,9,27,3,18,5,13,17,60,home
72,17,13,26,58,6,17,14,22,13,22,3,13,3,15,20,55,67,12,18,24,56,7,20,12,18,11,24,2,13,4,13,16,53,home
93,9,15,31,74,12,36,19,25,14,23,4,17,3,14,23,66,74,15,8,26,55,9,23,13,18,9,26,3,15,2,13,17,57,away
63,8,14,22,55,6,20,12,18,10,26,3,11,3,13,18,51,65,6,16,23,51,6,18,13,19,9,25,3,12,3,15,21,53,home
67,1,0,20,66,8,34,19,23,12,39,7,8,5,17,26,56,80,1,2,29,63,8,23,13,16,13,26,4,15,2,17,24,64,home
86,5,1,28,63,9,24,21,29,16,27,4,13,6,16,20,59,77,6,1,29,58,5,14,14,23,10,25,3,14,3,10,19,57,away
78,6,11,28,58,10,23,13,17,10,24,4,18,2,13,21,59,74,10,7,26,56,9,23,13,19,10,26,3,15,3,13,18,56,home
70,12,9,26,56,6,19,12,17,9,25,3,14,4,13,18,57,74,10,10,25,58,9,24,14,20,10,26,3,12,4,15,20,59,home
75,2,0,21,49,4,14,30,43,11,35,4,11,8,18,19,51,90,1,0,31,61,8,25,20,33,15,27,3,21,3,14,28,59,away
69,2,12,24,59,7,21,13,19,12,23,3,13,4,16,21,57,54,0,15,18,56,8,26,9,13,7,24,3,9,3,14,21,52,home
79,1,2,28,63,5,16,19,26,15,27,3,13,1,13,19,55,71,1,2,25,60,8,23,13,21,14,24,4,15,5,9,19,48,away
75,5,15,26,61,8,22,16,22,11,25,3,13,3,13,21,56,73,7,13,26,60,7,21,14,20,11,25,4,11,4,13,18,57,home
73,10,2,25,59,5,18,17,24,15,27,5,13,6,13,17,51,82,8,3,30,61,7,21,16,22,12,26,3,15,6,12,17,59,home
70,4,2,24,59,6,22,16,22,11,27,4,9,4,13,19,54,72,1,4,26,62,10,29,10,15,10,26,3,13,2,14,17,59,home
77,16,6,26,58,7,18,17,23,11,25,3,14,3,12,21,55,67,13,11,23,54,5,18,16,24,12,24,3,12,4,13,18,49,home
72,26,3,26,53,9,22,11,15,10,26,2,17,3,10,15,52,67,11,21,23,54,7,17,15,20,8,25,3,10,3,13,18,53,home
66,6,1,23,55,6,16,14,23,14,27,3,12,4,16,19,50,74,2,4,27,59,8,21,13,19,13,23,2,15,4,14,18,56,home
75,8,10,27,61,7,23,14,21,12,29,4,15,5,15,23,58,75,6,11,28,61,6,17,13,20,12,23,3,14,2,13,19,58,home
82,6,6,27,62,9,24,18,24,9,25,3,13,3,11,24,59,74,8,5,26,60,6,19,15,23,14,23,3,12,5,14,22,55,away
70,7,14,25,59,8,22,13,19,11,23,4,13,3,14,22,56,74,15,8,26,59,7,21,14,21,10,25,4,15,3,15,20,59,away
97,9,0,36,65,11,24,15,20,9,33,2,24,7,13,18,71,69,7,2,24,54,8,24,13,16,9,23,2,12,3,11,15,51,home
67,3,10,25,57,8,26,9,15,8,22,2,12,3,14,17,58,75,2,11,28,66,6,22,12,20,15,23,4,15,3,16,23,61,away
75,9,14,28,62,7,19,12,18,12,25,3,13,4,15,19,61,80,17,7,28,60,7,18,18,24,12,25,3,15,5,12,21,56,away
78,4,8,29,64,5,18,15,20,11,29,3,15,4,12,20,61,86,5,7,30,63,10,28,17,25,13,30,5,14,4,14,20,61,home
74,13,10,26,58,10,26,13,17,9,24,2,13,3,12,17,56,73,12,11,27,57,8,20,11,18,10,25,3,14,3,13,17,57,home
91,8,4,34,66,9,23,13,20,11,25,3,19,2,11,16,66,70,5,7,25,57,8,24,11,18,9,27,3,12,2,14,19,58,away
65,5,7,23,56,7,22,11,17,13,25,3,13,3,17,17,54,73,8,5,26,58,8,20,13,20,9,24,2,15,2,12,17,57,home
87,15,10,31,70,9,27,15,22,14,24,4,17,4,13,23,63,80,17,7,28,56,9,22,15,20,6,28,2,15,4,12,18,60,away
73,21,9,26,58,6,19,15,23,12,25,3,13,6,11,21,53,77,20,11,26,58,6,18,19,25,12,25,4,13,4,13,21,54,home
82,8,6,28,59,7,21,19,27,11,29,3,15,3,14,18,60,74,8,6,25,58,8,23,16,24,10,28,4,12,5,14,21,58,home
73,12,8,25,54,6,17,17,22,10,27,3,15,5,15,17,56,77,14,6,28,58,8,21,14,21,9,28,2,17,6,13,15,59,home
78,21,10,27,60,7,19,18,25,10,27,3,12,4,12,19,57,72,8,19,25,58,9,23,12,17,7,27,3,13,4,13,19,59,home
81,16,9,30,65,10,25,11,16,10,26,2,16,3,10,16,61,75,17,9,27,58,7,21,14,20,12,24,3,17,5,13,17,56,home
87,5,2,30,63,10,28,17,21,11,30,2,17,6,15,23,64,79,6,1,27,59,12,28,13,17,10,32,3,14,4,14,18,59,away
76,18,6,26,58,8,21,16,21,12,25,3,16,5,13,20,54,69,13,12,22,57,7,21,17,25,13,24,4,13,3,14,19,50,home
74,20,10,25,59,8,23,16,23,12,27,3,16,4,13,20,55,70,10,21,24,58,9,27,14,20,8,24,3,11,3,13,21,56,home
63,1,3,24,55,9,21,7,11,7,24,4,12,4,20,20,62,64,0,3,22,57,7,21,14,19,11,23,5,10,0,15,19,54,home
82,12,0,28,60,8,22,17,24,12,28,3,16,7,11,15,56,77,10,2,24,56,9,27,20,26,8,29,3,15,4,15,21,57,home
78,4,4,29,63,6,21,13,21,14,27,3,13,4,15,19,61,69,4,6,24,57,6,19,15,20,11,25,3,11,3,14,18,54,away
76,18,13,27,64,7,22,15,21,15,25,3,13,4,14,19,56,88,16,15,28,67,12,35,19,24,11,28,4,11,3,11,19,60,home
79,10,13,27,58,5,13,20,28,10,26,3,14,3,14,21,58,61,3,19,22,62,6,21,11,17,14,23,3,12,2,12,19,50,home
77,8,8,26,57,9,22,16,22,10,27,3,16,2,12,18,55,74,10,6,27,57,6,17,14,22,10,27,2,14,4,14,21,59,home
82,11,3,28,57,7,20,20,25,11,29,2,18,5,16,17,59,90,12,3,33,64,11,28,14,19,8,32,3,20,3,11,15,66,away
71,12,12,23,60,5,17,22,29,12,29,4,8,4,17,22,56,70,9,19,23,58,9,27,14,20,8,23,3,11,3,13,21,56,away
75,7,8,29,65,8,23,10,17,9,26,3,15,2,10,19,61,56,0,2,21,62,7,25,9,15,14,24,4,9,2,20,19,56,home
76,11,8,26,57,7,19,16,24,11,28,4,14,3,15,18,58,83,15,4,29,57,7,19,18,23,10,27,2,16,4,13,18,59,away
84,15,8,29,59,10,24,15,19,9,24,3,17,3,12,19,60,76,18,5,27,57,8,21,15,21,9,24,2,13,3,10,19,55,away
71,6,13,23,57,9,28,16,22,11,24,3,12,3,13,17,52,69,6,14,25,56,7,19,13,19,11,25,3,12,3,16,20,56,home
61,10,13,21,55,5,19,13,21,12,27,3,12,5,14,17,49,69,4,18,24,60,7,22,15,20,11,23,4,13,4,14,21,55,home
84,16,4,31,63,11,26,11,15,10,27,2,18,4,12,16,63,75,13,7,28,61,7,21,13,18,13,30,3,17,6,14,16,58,home
65,3,5,23,54,6,19,13,20,9,26,3,14,3,18,17,57,71,6,3,25,57,8,22,14,18,9,25,4,12,4,12,17,54,away
104,3,3,34,83,14,42,21,27,19,27,5,21,3,17,25,72,61,2,3,23,52,6,15,10,15,8,22,3,11,2,15,17,54,home
62,6,20,21,53,5,17,15,24,12,24,3,9,3,15,18,50,62,2,24,22,52,6,18,12,18,11,23,4,10,2,15,19,51,home
79,8,6,28,62,9,26,15,23,12,25,4,12,3,11,20,56,80,8,7,28,63,9,25,15,22,13,28,3,14,5,14,19,59,home
70,2,2,26,63,5,16,13,18,14,26,4,9,5,12,16,54,73,3,2,27,61,4,17,14,20,14,28,3,11,4,13,21,55,away
75,11,13,26,62,7,21,15,23,12,25,4,13,3,13,20,57,77,12,12,27,61,8,23,15,22,13,28,4,15,4,15,23,58,away
61,6,20,23,52,5,18,10,16,7,22,2,11,2,13,19,54,60,13,15,21,49,7,22,11,17,6,19,3,13,2,11,16,49,away
73,1,7,26,61,6,18,15,21,11,27,3,11,3,15,21,59,72,6,4,26,54,9,21,12,19,8,25,1,12,5,14,17,57,away
74,7,3,27,58,7,20,13,19,9,24,2,15,2,12,17,58,54,3,6,19,58,7,25,10,15,13,26,4,11,3,18,22,51,home
78,8,6,29,60,7,21,12,17,9,25,2,16,4,14,21,63,66,6,7,24,60,8,26,10,14,11,27,3,16,2,13,18,55,home
76,25,7,28,61,7,19,13,19,11,23,3,15,3,11,19,57,85,18,13,30,64,10,26,16,21,10,28,3,15,5,13,17,63,home
76,13,3,28,58,8,22,12,18,12,27,3,15,4,11,15,55,74,10,6,27,58,6,18,14,21,10,29,3,15,4,13,17,58,home
83,8,9,29,64,9,23,16,23,11,27,3,16,5,13,22,62,75,5,8,26,59,6,18,17,23,11,25,4,12,5,16,19,59,home
83,12,2,29,60,8,22,18,24,12,28,3,13,5,11,17,57,69,9,4,24,56,4,12,16,23,11,26,3,15,7,15,17,54,home
84,26,6,28,61,10,26,17,22,9,30,3,13,2,10,16,58,75,15,16,26,56,9,24,13,17,7,27,2,13,2,13,17,58,home
86,4,1,31,60,6,16,18,29,12,29,2,13,2,13,22,60,70,5,1,24,56,5,13,17,24,11,30,3,14,3,16,22,55,away
75,17,8,25,53,9,24,16,20,10,27,3,14,5,15,18,55,76,17,8,28,61,7,21,12,18,13,29,3,17,6,14,16,59,home
88,6,1,30,69,9,29,18,24,16,25,3,17,6,11,21,58,75,4,2,29,59,8,23,10,17,9,26,2,15,4,14,23,62,home
79,2,0,28,59,4,10,19,24,15,28,4,9,1,12,16,54,74,1,2,26,58,9,29,14,20,11,26,2,16,2,17,21,60,home
83,15,15,29,63,9,24,17,23,10,26,3,17,5,14,20,62,65,4,24,24,58,4,16,12,20,12,23,3,10,4,17,20,56,home
71,4,2,24,57,6,20,17,23,13,26,4,13,8,16,18,54,75,3,2,26,55,7,22,15,22,11,29,2,12,2,15,21,57,home
75,1,3,27,59,7,19,14,21,11,24,4,14,1,14,27,58,75,1,3,28,69,10,29,9,14,13,29,4,16,2,11,23,60,home
77,1,2,26,57,5,13,20,28,11,32,2,16,3,18,20,60,84,3,0,32,60,9,19,12,15,9,23,2,19,3,7,19,59,away
78,10,5,28,59,8,23,14,20,9,29,3,17,6,13,16,60,64,6,9,22,60,5,20,14,22,13,27,3,10,2,14,22,52,away
75,7,11,27,64,7,22,14,21,14,26,4,14,4,14,20,58,81,12,7,28,61,10,25,15,21,11,24,3,18,2,14,20,60,home
79,7,7,27,63,9,28,16,22,9,30,2,16,4,14,19,62,63,0,2,24,65,9,22,6,9,9,19,2,13,2,14,19,60,home
74,14,12,26,57,8,22,14,21,9,26,3,12,4,13,20,56,78,16,11,25,60,8,22,20,26,12,27,4,13,5,14,20,56,away
78,1,5,26,61,10,26,15,22,12,23,4,16,3,19,26,63,60,1,3,20,59,7,27,12,18,11,19,3,9,2,13,21,50,home
81,5,3,30,60,9,24,12,17,10,23,2,14,4,10,17,58,70,2,8,26,62,8,19,10,14,10,24,4,14,2,14,17,60,home
77,2,0,26,59,7,21,18,28,14,38,1,16,6,16,17,56,63,1,2,22,57,4,15,15,22,12,25,2,11,3,15,21,52,home
73,12,14,27,58,7,19,12,16,7,28,3,12,4,12,15,60,71,13,14,26,54,7,17,13,18,10,26,3,15,2,16,19,58,away
81,3,7,27,66,11,31,15,20,11,23,4,16,3,14,22,61,84,7,3,30,58,7,19,18,24,10,27,3,16,5,13,19,60,away
78,1,3,30,64,6,15,12,20,14,29,3,18,4,17,25,63,61,0,3,23,60,6,22,10,15,12,22,4,10,3,20,24,59,home
76,9,7,28,59,11,29,10,13,8,25,3,18,2,9,16,57,77,12,5,26,57,7,17,19,25,11,25,3,14,3,12,21,54,home
82,12,6,31,68,9,25,11,16,12,27,3,16,3,10,15,61,76,15,4,27,55,8,20,15,22,10,24,2,17,4,13,17,56,home
66,3,10,23,53,6,15,15,21,10,28,3,13,3,18,19,56,90,11,3,32,62,6,16,20,29,13,30,4,18,4,15,17,64,away
79,10,3,27,56,11,28,14,19,11,25,3,15,3,13,18,56,74,6,7,26,61,8,20,15,23,11,27,4,13,3,13,20,57,home
70,3,5,24,61,8,28,14,18,10,27,3,15,2,15,19,57,64,0,2,23,59,6,26,12,16,11,19,3,14,3,16,21,57,home
75,6,3,27,60,10,29,11,16,12,25,3,14,3,15,19,58,85,2,5,31,68,9,24,15,23,14,26,3,19,3,14,19,63,home
63,8,14,22,53,6,17,13,18,10,24,4,12,2,14,17,52,69,13,8,24,54,5,19,16,23,12,23,4,12,4,14,16,51,away
76,17,10,26,60,6,19,17,25,10,27,3,12,3,12,19,57,75,12,15,24,55,9,26,17,22,9,25,2,13,2,13,17,55,home
73,18,8,27,57,9,25,10,16,9,26,2,13,3,13,19,58,82,17,9,28,61,7,19,19,26,10,32,3,17,5,14,20,61,away
80,24,7,28,60,7,22,17,23,10,29,4,17,5,14,18,60,77,12,20,29,65,7,22,12,18,10,26,4,15,3,12,17,61,away
82,14,15,29,63,9,23,17,23,11,26,3,17,5,14,21,62,71,18,11,25,59,7,22,14,20,12,26,4,15,2,13,20,54,home
86,10,1,30,60,8,22,18,24,11,29,3,15,5,12,17,59,71,8,2,24,55,6,15,17,27,14,27,3,11,4,16,21,53,home
89,10,3,32,63,10,23,15,20,10,30,2,16,4,15,17,66,68,3,8,24,55,8,21,12,18,7,28,2,14,4,14,20,57,away
68,4,15,25,58,8,26,10,15,8,22,2,13,3,13,16,58,69,7,11,25,59,7,22,11,18,12,22,3,13,4,14,19,55,home
74,12,11,25,58,9,27,14,19,9,27,4,16,3,12,19,56,69,13,12,22,55,8,22,16,22,12,26,3,13,4,14,16,50,home
72,19,9,24,57,7,20,17,23,12,27,3,11,4,12,18,51,70,16,11,24,57,7,23,14,19,10,26,3,11,5,12,17,53,home
84,1,0,33,70,5,20,13,23,18,25,3,11,11,11,26,59,49,0,1,15,65,3,25,16,19,8,25,5,8,0,14,22,52,home
69,5,16,24,55,8,24,13,17,7,27,2,12,3,13,18,57,74,12,9,26,58,10,26,12,16,9,25,2,13,3,12,16,57,home
74,9,4,26,60,9,23,14,19,10,26,4,15,6,11,18,55,81,10,2,31,63,6,20,12,19,12,27,2,17,6,10,16,59,away
71,2,4,23,54,7,20,18,28,9,31,3,10,3,20,23,59,85,6,0,32,62,6,16,16,20,14,25,4,14,1,11,16,58,home
79,18,9,28,58,8,21,15,20,9,26,2,13,5,12,20,59,80,16,9,27,55,9,22,16,22,7,25,2,14,3,12,18,58,home
86,15,9,29,62,9,22,20,27,14,23,3,14,3,14,24,58,69,10,14,25,56,6,19,14,20,10,25,3,12,5,14,18,56,home
68,4,4,24,58,6,21,14,18,9,26,4,9,3,11,15,54,67,2,4,25,53,7,20,9,14,6,19,4,12,1,14,20,58,home
76,12,8,27,58,7,20,15,21,10,26,2,13,3,13,18,58,81,11,9,29,63,8,24,16,23,12,28,3,17,4,14,18,61,home
75,9,8,25,59,10,28,15,19,10,27,3,16,4,12,19,56,71,9,11,25,59,7,22,14,20,11,27,4,13,4,14,18,57,home
75,2,2,28,66,8,24,11,15,7,30,4,14,3,15,19,67,73,2,3,25,59,10,32,12,16,7,21,2,14,3,12,18,58,home
73,6,15,26,60,7,20,14,19,13,20,3,14,2,15,21,56,75,18,5,26,52,7,18,17,22,7,26,2,16,4,12,17,56,home
64,1,4,22,52,7,23,13,18,12,21,1,14,1,15,19,50,88,4,0,31,63,10,26,16,22,15,25,3,14,3,12,17,58,home
76,16,14,26,55,9,24,14,19,7,26,2,15,4,12,17,58,72,18,13,24,53,8,22,15,19,8,26,3,14,2,12,17,54,away
81,2,1,27,58,8,22,20,27,9,26,3,15,8,13,20,58,72,3,0,25,57,6,18,16,19,10,32,3,11,3,13,15,56,home
70,7,15,25,61,8,24,13,19,9,27,4,13,4,13,22,57,67,10,13,23,53,4,11,16,23,9,25,3,13,3,12,20,52,home
72,6,11,25,57,9,24,12,17,7,28,3,14,4,13,19,58,71,13,6,25,54,7,20,14,21,9,25,3,12,4,12,18,54,away
74,7,2,26,58,8,23,15,23,12,27,4,15,3,15,19,57,79,5,4,28,60,8,21,16,23,13,28,3,15,4,15,18,59,home
74,5,10,27,58,8,24,12,16,10,21,3,16,2,14,18,58,68,6,8,24,61,8,22,12,19,13,23,3,13,3,15,19,56,home
86,19,5,30,64,8,22,17,26,15,22,3,18,5,12,20,58,74,16,8,26,55,8,20,14,21,10,24,2,16,4,13,17,55,home
74,10,18,26,59,7,21,15,21,10,25,4,14,2,14,22,57,76,12,14,28,60,8,21,12,18,11,26,3,13,4,15,16,60,home
85,32,1,30,59,7,19,17,22,9,31,3,16,4,11,16,60,77,18,16,25,56,9,26,17,23,9,26,2,13,2,13,17,55,home
65,12,10,22,54,5,17,16,23,12,22,4,11,3,14,19,51,76,9,14,27,62,10,27,11,17,10,28,3,17,2,14,20,61,home
73,10,12,25,57,7,21,15,20,9,23,3,12,3,13,21,56,68,10,11,24,56,6,18,14,21,14,25,4,11,4,14,21,50,away
67,18,15,25,56,5,14,14,20,10,26,3,15,6,14,16,55,77,23,6,27,57,10,30,14,18,8,27,3,16,3,13,18,58,home
68,2,4,24,57,6,19,15,23,10,27,5,13,4,15,22,56,76,6,1,27,56,8,19,14,22,11,27,2,16,4,14,18,57,away
90,16,11,29,68,13,35,19,24,12,28,4,12,3,11,19,60,72,14,13,26,59,5,16,16,23,13,25,4,11,3,14,19,55,away
77,3,4,27,61,6,18,17,24,12,28,4,12,3,15,22,59,60,0,1,26,63,2,12,6,10,8,18,0,9,3,16,21,64,away
69,10,11,24,55,7,19,15,22,10,25,2,12,3,13,15,53,63,9,11,22,60,5,19,14,21,14,28,3,9,2,14,20,51,home
75,13,5,28,58,7,18,13,18,11,28,3,17,6,13,16,58,70,9,8,26,59,5,17,14,21,14,22,3,12,3,16,20,56,away
75,26,3,26,55,7,17,17,22,11,26,3,14,3,12,16,53,92,25,3,35,65,10,24,13,17,10,30,2,22,5,12,16,67,away
